Job (Long),AD,Email,ShoreTel,Cell,Fax,Desktop,Laptop,List of Members
Shift Leader,x,x,x,x,x,"[""Frozen Foods SR_HR Notices"", ""GoogleAppsEA"", ""Quintiq-Frozen Sup"", ""Store-Projects Cost of Quality RW"", ""manufacturingReader"", ""manufacturingebsReader"", ""WIP"", ""New Packaging"", ""Change Notification (Recipe)"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""Store-Production Manufacturing"", ""Store-Production Supervisors"", ""Daily Report-Maintenance-Northpoint"", ""Accident Reporting-Santa Rosa"", ""Material Shortages-Northpoint"", ""Frozen Foods-Santa Rosa"", ""Staff-Northpoint"", ""GROUP-Sanitation-Medford"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""Allergen Advisory-Medford"", ""Store-Sanitation"", ""Sanitation-Medford"", ""Staff-Medford"", ""Pasta Line-Medford"", ""PT Weekly Schedule"", ""Store-Production"", ""Allergen Declaration"", ""Store-Projects-Shutdown Training"", ""Store-Production Kitchen"", ""QA Special Handling-Northpoint"", ""QA Manufacturing-Northpoint"", ""Store-QA Alfresco Medford Canning RW"", ""GoogleApps"", ""GADS"", ""Store-Production Medford Canning RW"", ""Canning-Medford"", ""Store-Production Medford"", ""R&D Test Notification-Weekly"", ""Concur Users"", ""Plant Management"", ""Schedule Approval"", ""Sanitation-Northpoint"", ""Recipe Changes-001 Production"", ""Quintiq-Staff Assignment Module Team"", ""Store-Production Planning"", ""Staff-Sutton"", ""manufacturingebsEditor"", ""manufacturingEditor"", ""Spices RTS-Santa Rosa"", ""ADC-SAN Notify Santa Rosa"", ""Environmental Results-Santa Rosa"", ""QA Northpoint"", ""ADC-ENG PKG Specs Notify"", ""Candy Room-Dutton"", ""R&D Batch Notification-Dutton"", ""Packaging Specification Notification"", ""Store-Projects Internal Audit SR"", ""Store-Database Punch Detail RO"", ""Store-Planning Production Schedule"", ""Tree Nut Process Disposition-POC"", ""Safety-Pocatello"", ""Shoreware San-POC"", ""Sanitation-Pocatello"", ""Staff-Pocatello"", ""R&D Batch Notification-Sutton"", ""Quintiq-SAM"", ""Store-Manufacturing Assembly Forms AS"", ""Allergen Management Team-Medford"", ""Global Protect VPN User"", ""ADC-Plant Editor Medford"", ""Smartsheet_Unlicensed"", ""Daily Report-Maintenance-Medford"", ""Accident Reporting-Medford"", ""Safety Committee-Medford""]"
Shift Leader - Kettle Deck,x,x, , , ,"[""GoogleAppsEA"", ""Store-Projects Cost of Quality RW"", ""manufacturingReader"", ""manufacturingebsReader"", ""Kitchen Prep Maintenance-Medford"", ""Material Shortages-Medford"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Store-Production Kitchen"", ""Daily Report-Maintenance-Medford"", ""Accident Reporting-Medford"", ""Managerial staff"", ""Kitchen-Medford"", ""Allergen Team"", ""Staff-Medford"", ""Recipe Changes-001 Kitchen"", ""Quintiq-Observer"", ""PT Weekly Schedule"", ""R&D Batch Notification-Northpoint"", ""MESManager"", ""Store-Human Resources SR 401k RW"", ""Gemba-NPT"", ""DachaLabor"", ""Dock Schedule-Sutton"", ""Forklift Training-Northpoint"", ""Accident Reporting-Santa Rosa"", ""Requisition"", ""Kitchen-Northpoint"", ""Material Shortages-Northpoint"", ""QA Manufacturing-Northpoint"", ""Staff-Northpoint"", ""BaseAccess""]"
Shift Leader - Prep,x,x, , , ,"[""Recipe Changes-001 Kitchen"", ""GoogleAppsEA"", ""Quintiq-Observer"", ""PT Weekly Schedule"", ""R&D Test Notification-Weekly"", ""R&D Batch Notification-Northpoint"", ""MESManager"", ""Gemba-NPT"", ""DachaLabor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Dock Schedule-Sutton"", ""Forklift Training-Northpoint"", ""Accident Reporting-Santa Rosa"", ""Kitchen-Northpoint"", ""QA Manufacturing-Northpoint"", ""Staff-Northpoint"", ""BaseAccess"", ""Store-Projects Cost of Quality RW"", ""Store-Production Kitchen"", ""Kitchen-Medford"", ""Staff-Medford"", ""R&D Batch Notification-Medford"", ""GoogleApps""]"
Small Conf Room for NPT,x,x, , , ,[]
Social Media Associate,x,x, ,x, ,"[""GoogleApps_Customer_Marketing_Department"", ""Global Protect VPN User"", ""Concur Users"", ""Store-Marketing"", ""Marketing Staff"", ""Staff-Remote"", ""Staff-Petaluma""]"
Social Media Email for Marketing,x,x, , , ,"[""GoogleApps""]"
Social Media Strategist,x,x,x,x, ,"[""GoogleApps_Customer_Marketing_LegalHold""]"
Sourcing Analyst Auditor,x,x,x,x, ,"[""Material Review Board"", ""Recipe Change Notification-OSP"", ""Goals Training Sessions"", ""ADC-Corp Editor"", ""Smartsheet_Unlicensed"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleAppsEA"", ""Store-QA RM Vendor Mgt Doc Tracker RW"", ""Quintiq-Material Planner"", ""Sourcing-Agricultural"", ""Quintiq-Frozen Sup"", ""Store-QA Vendor Forms Archive Read Only"", ""Dynamics Team"", ""Concur Users"", ""Store-QA Vendor Forms Document Maint R-W"", ""Store-QA"", ""Change Notification (Recipe)"", ""Bull"", ""Store-Projects Packaging Dev RW"", ""Ingredient Steering Committee"", ""New Item Number Notification"", ""Store-Projects-Genesis"", ""RM Hold Notification"", ""Store-Projects Packaging Dev RO"", ""Store-Training EBS"", ""Schedule Approval"", ""Store-Organic Agriculture"", ""Store-Projects 3000 Dutton R-W"", ""Store-Sourcing"", ""Store-QA Share with Purchasing RW"", ""Store-Projects Tech Services RW"", ""Ingredient Supplier Changes"", ""Store-Purchasing Vendor Book Doc RW"", ""vendorAdmin"", ""Sourcing"", ""Staff-Dutton"", ""Staff-Remote""]"
Sourcing Manager,x,x, , , ,[]
Sourcing Temp,x,x,x, , ,"[""GoogleApps"", ""ADC-Corp Editor"", ""CoPackAdmin"", ""Store-Sourcing"", ""Sourcing"", ""Staff-Dutton"", ""Store-QA Raw Materials""]"
Spice Room Coordinator,x,x, , , ,"[""GoogleAppsEA"", ""Quintiq-Observer"", ""R&D Batch Notification-Northpoint"", ""DachaLabor"", ""Store-Production"", ""Store-Production Manufacturing"", ""Kitchen-Northpoint"", ""Staff-Northpoint"", ""BaseAccess"", ""Store-Warehouse SpiceRoom"", ""Allergen Management Team-Medford"", ""manufacturingReader"", ""manufacturingebsReader"", ""Production-Medford"", ""Store-Production Supervisors"", ""Kitchen-Medford"", ""Staff-Medford""]"
Spokesperson,x,x, ,x, ,"[""EMU"", ""Goals Training Sessions"", ""GoogleAppsLegalHold"", ""Turtle"", ""Alfresco-Marketing"", ""Leadership Group"", ""Team Grande"", ""SFTA"", ""Concur Users"", ""Store-UK Technical Services"", ""Store-UK Safety"", ""Store-UK Project Management"", ""Store-UK Product Development"", ""Store-UK Manufacturing"", ""Store-UK Engineering"", ""Marketing and Sales-Petaluma"", ""Store-UK Quality Assurance"", ""Store-UK Manufacturing QA Food Safety Sensory R-W"", ""Store-UK Finance"", ""Store-UK Office Administration"", ""Store-UK Order Management"", ""Store-UK Sales and Marketing"", ""Store-UK Supply Chain Management"", ""Outside Sales"", ""Staff-UK"", ""Store-Executive"", ""Store-Planning R-W""]"
Sr CAPA Technologist - Enterprise,x,x,x,x,x,"[""Store-QA Quality Systems Systems RW"", ""Goals Training Sessions"", ""Store-QA Alfresco Santa Rosa pSOPs presign RW"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""GoogleApps"", ""Quality Systems"", ""QA Document Control Team"", ""Concur Users"", ""Store-QA"", ""RM Hold Notification"", ""vendorAdmin"", ""Staff-Dutton""]"
Sr Customer Service & EDI Representative,x,x,x, , ,"[""GoogleAppsEA"", ""Store-Projects RA Forms"", ""Store-Projects-Genesis"", ""Store-Projects Price Lists RO"", ""Store-Training EBS"", ""EDI Team"", ""Customer Service"", ""Staff-Petaluma"", ""Store-Customer Service""]"
Sr Food Tech - Certifications,x,x,x,x, ,"[""Store-Technical Services Finished Product Completed FP RW"", ""ADC-RA Notify Corp"", ""Goals Training Sessions"", ""GoogleAppsLegalHold"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Regulatory Affairs"", ""ADC-ENG PKG Specs Notify"", ""TNP Info Distribution"", ""TNP Prelim Review"", ""Certificates of Conformance"", ""SFTA"", ""MP2Users"", ""Concur Users"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Technical Services"", ""WIP"", ""Store-QA"", ""New Packaging"", ""Change Notification (Recipe)"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""Store-Organic Agriculture Sample Approval Status Log - Write"", ""Allergen Declaration"", ""New Product Meetings"", ""Store-UK Technical Services"", ""New Products"", ""New Item Number Notification"", ""Store-Projects Internal Audit SR"", ""Managerial staff"", ""Ingredient Supplier Changes"", ""QA Northpoint"", ""QA Manufacturing-Northpoint"", ""Store-Logistics International Confidential"", ""vendorAdmin"", ""vendorEditor"", ""Technical Services"", ""Staff-Remote"", ""Staff-Petaluma"", ""Store-Manufacturing SRVid1"", ""Store-QA Private Specs"", ""Training Team""]"
Sr Food Tech - Regulatory,x,x,x,x,x,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""UPIF Distribution"", ""Goals Training Sessions-Supervisors"", ""GoogleAppsLegalHold"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Regulatory Affairs"", ""ADC-ENG PKG Specs Notify"", ""TNP Info Distribution"", ""TNP Prelim Review"", ""Store-Consumer Relations RW"", ""Concur Users"", ""qualitydocsReader"", ""qualitydocsEditor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Technical Services"", ""Store-QA"", ""Plant Trial Distribution-Medford"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""GMP Tip"", ""MCR"", ""New Item Number Notification"", ""Store-Projects Internal Audit SR"", ""Managerial staff"", ""Store-Projects Tech Services RW"", ""Ingredient Supplier Changes"", ""Store-Purchasing Vendor Book Doc RW"", ""Plant Trial Distribution-Northpoint"", ""Store-QA Raw Materials Share w-Tech Services"", ""Store-Purchasing Shared with Technical Services"", ""QA EFax"", ""Item Status Changed"", ""Ingredient Supplier Changes UK"", ""Technical Services"", ""Staff-Petaluma"", ""Store-Sales Cust Inf Forms & Vend Docs Vend Doc TJs forms RW""]"
Sr Materials Planner,x,x,x,x, ,"[""Global Protect VPN User"", ""Smartsheet_Unlicensed"", ""Quintiq-MRP"", ""Planning-Raw Materials"", ""GoogleApps"", ""Quintiq-Material Planner"", ""ADC-ENG PKG Specs Notify"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""New Distribution Announcement"", ""Material Shortages-Medford"", ""New Item Number Notification"", ""Requisition"", ""Material Shortages-Northpoint"", ""Schedule Approval"", ""Store-Sourcing"", ""Store-QA Share with Purchasing RW"", ""Ingredient Supplier Changes"", ""Planning-Northpoint"", ""Store-Planning"", ""Staff-Dutton"", ""purchasingReader"", ""Planning"", ""Material Planning""]"
Sr. Comp and HRMS Analyst,x,x,x, , ,"[""GoogleApps_HumanResources_Department""]"
"Sr. Dir, Sup Qul/Qul Sys",x,x,x,x, ,"[""Material Review Board"", ""ADC-Plant Approver McClellan"", ""Concur Business Meals"", ""ADC-Recall Access"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""MBR"", ""Flight Notifications"", ""Dream Team"", ""EMU"", ""Food Safety Committee"", ""Store-QA Quality Systems Systems RW"", ""ADC-MFG Approver Corp"", ""ADC-MFG Notify Corp"", ""NERP"", ""Goals Training Sessions-Supervisors"", ""CRF"", ""ADC-QS Approver"", ""ADC-CONFIDENTIAL"", ""GoogleAppsLegalHold"", ""PET Tray Project"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""Quality Systems"", ""Environmental Management Team"", ""ADC-cSOP Approver Corp"", ""Team Rainbow"", ""GADS"", ""PQA- Product Quality Assessment Team"", ""ADC-ENG PKG Specs Notify"", ""Recipe Change Notification-Pocatello"", ""Supplier & Raw Material Quality"", ""Store-Projects New Products RW"", ""Store-Projects Equipment Project for FM Reduction RW"", ""Dynamics Team"", ""Concur Corporate"", ""Concur Users"", ""Store-Projects Cost of Quality RW"", ""Disposal and Planned Waste"", ""qualitydocsEditor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""Store-Technical Services"", ""Store-QA"", ""Plant Trial Distribution-Medford"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""New Product Meetings"", ""Material Shortages-Medford"", ""Store-UK Technical Services"", ""MCR"", ""Ingredient Steering Committee"", ""New Item Number Notification"", ""New Equipment Startup SOP-Santa Rosa"", ""Store-Projects-Genesis"", ""RM Hold Notification"", ""Micro"", ""Store-Projects Packaging Dev RO"", ""Store-Executive MBR Presentations RW"", ""Store-UK Manufacturing QA Food Safety Sensory R-W"", ""Store-Database Punch Detail RO"", ""Store-Training EBS"", ""manufacturingebsEditor"", ""Managerial staff"", ""Material Shortages-Northpoint"", ""Schedule Approval"", ""Store-Organic Agriculture"", ""Store-Projects 3000 Dutton R-W"", ""Store-QA Share with Purchasing RW"", ""Ingredient Supplier Changes"", ""QA Special Handling-Northpoint"", ""Store-Projects Raw Material Improvement"", ""New Equipment Startup SOP-Medford"", ""QA Special Handling-Medford"", ""Plant Trial Distribution-Northpoint"", ""vendorEditor"", ""Store-QA Raw Materials Share w-Tech Services"", ""QA EFax"", ""Item Status Changed"", ""Staff-Northpoint"", ""Restricted Email-Staff All Amy's"", ""Staff-Dutton"", ""Staff-Remote"", ""Store-Potato Team"", ""Supplier Lot Notification"", ""Store-Research and Development"", ""HACCP"", ""Dutton Startup""]"
Sr. IT Support Tech,x,x, , , ,[]
Sr. Mgr of Digital & Social Mktg Strat,x,x, ,x, ,"[""GoogleApps_Customer_Marketing_LegalHold"", ""Concur Business Meals"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Goals Training Sessions-Supervisors"", ""Global Protect VPN User"", ""Smartsheet_Unlicensed"", ""Concur Users"", ""Store-Marketing"", ""Marketing Staff"", ""Staff-Petaluma""]"
"Sr. Mgr, Comm & Planning",x,x,x,x, ,"[""GoogleApps_Customer_Marketing_LegalHold"", ""Concur Business Meals"", ""ADC-Recall Access"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""MBR"", ""Flight Notifications"", ""EMU"", ""Goals Training Sessions-Supervisors"", ""ADC-CONFIDENTIAL"", ""ADC-Corp Editor"", ""Turnip The Beet"", ""Smartsheet_Licensed"", ""Alfresco-Marketing"", ""ADC-ENG PKG Specs Notify"", ""Concur Users"", ""Packaging Specification Notification"", ""ConsumerRelationsBasic"", ""New Item Number Notification"", ""Store-Marketing"", ""Marketing Staff"", ""Marketing and Sales-Petaluma"", ""Store-Projects Packaging Dev RO"", ""HEART"", ""Managerial staff"", ""Emerging Issues"", ""consumerrelationsReader"", ""custserviceReader"", ""Recipes"", ""Restricted Email-Staff All Amy's"", ""Staff-Petaluma"", ""consumerdocsEditor""]"
"Sr. Mgr, Training and Development",x,x,x, , ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Flight Notifications"", ""GoogleApps_HumanResources_Department"", ""ADC-pSOP Notify Pocatello"", ""ADC-pSOP Notify Santa Rosa"", ""NERP"", ""Goals Training Sessions-Supervisors"", ""ADC-cSOP Notify Corp"", ""ADC-Corp Editor"", ""Store-Training Private RW"", ""Store-QA Alfresco"", ""Store-Human Resources Private Budget RW"", ""Staff-Northpoint Corporate"", ""ADC-Plant Notify Medford"", ""Quintiq-Frozen Sup"", ""DachaLabor"", ""Store-Training Alchemy Upload"", ""Concur Users"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Training"", ""Store-Production Manufacturing"", ""Store-Human Resources"", ""Managerial staff"", ""Staff-Northpoint"", ""Staff-Petaluma"", ""Store-Manufacturing SRVid1"", ""BaseAccess""]"
Sr. Supply Chain Analyst/Dmnd Plnng&Rep,x,x,x, , ,"[""UNFI Distribution Group"", ""Goals Training Sessions"", ""ADC-Corp Editor"", ""GoogleAppsEA"", ""ADC-ENG PKG Specs Notify"", ""Packaging Specification Notification"", ""New Distribution Announcement"", ""Store-Projects-Genesis"", ""Store-Warehouse"", ""Oracle Team"", ""Store-Training EBS"", ""Finished Case Report"", ""Store-Warehouse Logistics"", ""Store-Projects-erp"", ""Store-Logistics"", ""Staff-Petaluma"", ""Promotion Plan Group"", ""ManufacturingBasic""]"
Sr. Systems Administrator - iSeries,x,x, , , ,[]
Staff Accountant,x,x,x, , ,"[""apconfidentialEditor"", ""Goals Training Sessions"", ""GoogleAppsEA"", ""ADC-ENG PKG Specs Notify"", ""Store-Manufacturing Docs Corp Financial Reports"", ""Store-Accounting"", ""manufacturingebsReader"", ""Packaging Specification Notification"", ""New Item Number Notification"", ""Store-Accounting Private Accounts Receivables"", ""Accounting"", ""Store-Inventory Control"", ""Soup Release-Medford"", ""Pasta Sauce and Salsa Release -Northpoint"", ""apReader"", ""apebsReader"", ""Store-Accounting AC Analysis"", ""Store-Accounting Financials"", ""arReader"", ""Staff-Petaluma"", ""Supplier Lot Notification"", ""ManufacturingBasic""]"
Storeroom Assistant - Temp,x,x, , , ,"[""GoogleApps""]"
Supplier Documentation Coordinator,x,x,x,x,x,"[""Supplier Quality"", ""ADC-Corp Editor"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleApps"", ""Store-QA RM Vendor Mgt Doc Tracker RW"", ""Quality Systems"", ""Store-QA RAw Materials Visual Ref RW"", ""TNP Prelim Review"", ""QA Special Handling-Pocatello"", ""Supplier & Raw Material Quality"", ""vendorrestaurantEditor"", ""Store-QA Vendor Forms Archive R-W"", ""Concur Users"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-QA Vendor Forms Document Maint R-W"", ""Store-QA"", ""Plant Trial Distribution-Medford"", ""GMP Tip"", ""New Item Number Notification"", ""RM Hold Notification"", ""Micro"", ""Ingredient Supplier Changes"", ""QA Special Handling-Northpoint"", ""QA Special Handling-Medford"", ""Plant Trial Distribution-Northpoint"", ""vendorAdmin"", ""vendorEditor"", ""Store-QA Raw Materials Share w-Tech Services"", ""QA EFax"", ""Item Status Changed"", ""Ingredient Supplier Changes UK"", ""Staff-Dutton""]"
Supplier Documentation Coordinator - Temporary,x,x, , , ,[]
Supplier Documentation Coordinator-Temp,x,x, , , ,[]
Supplier Program Manager,x,x,x,x, ,"[""Performance Reviews Training-Supervisors"", ""Supplier Quality"", ""NERP"", ""Goals Training Sessions-Supervisors"", ""ADC-CONFIDENTIAL"", ""ADC-RM Spec Approver"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""COA Manager Approval"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleApps"", ""Store-QA RM Vendor Mgt Doc Tracker RW"", ""Quality Systems"", ""Store-QA RAw Materials Visual Ref RW"", ""RM Specs"", ""GADS"", ""TNP Info Distribution"", ""TNP Prelim Review"", ""QA Special Handling-Pocatello"", ""Supplier & Raw Material Quality"", ""vendorrestaurantEditor"", ""Store-QA Vendor Forms Archive R-W"", ""Dynamics Team"", ""Concur Users"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-QA Vendor Forms Document Maint R-W"", ""Store-Technical Services"", ""Store-QA"", ""Plant Trial Distribution-Medford"", ""GMP Tip"", ""New Item Number Notification"", ""Store-Projects Internal Audit SR"", ""RM Hold Notification"", ""Micro"", ""Managerial staff"", ""Store-Projects Tech Services RW"", ""Ingredient Supplier Changes"", ""Store-Purchasing Vendor Book Doc RW"", ""COA-Micro"", ""QA Special Handling-Northpoint"", ""QA Special Handling-Medford"", ""Plant Trial Distribution-Northpoint"", ""vendorAdmin"", ""vendorEditor"", ""Store-QA Raw Materials Share w-Tech Services"", ""Store-Purchasing Shared with Technical Services"", ""QA EFax"", ""Item Status Changed"", ""Ingredient Supplier Changes UK"", ""Staff-Dutton""]"
Supplier Quality Intern,x,x,x, , ,"[""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleAppsEA"", ""Quality Systems"", ""TNP Prelim Review"", ""Store-QA Vendor Forms Archive R-W"", ""manufacturingReader"", ""manufacturingebsReader"", ""Plant Trial Distribution-Medford"", ""GMP Tip"", ""New Item Number Notification"", ""Micro"", ""Ingredient Supplier Changes"", ""COA-Micro"", ""QA Special Handling-Northpoint"", ""QA Special Handling-Medford"", ""Plant Trial Distribution-Northpoint"", ""vendorEditor"", ""Store-QA Raw Materials Share w-Tech Services"", ""QA EFax"", ""Item Status Changed"", ""Ingredient Supplier Changes UK"", ""Technical Services"", ""Staff-Dutton"", ""Store-QA Raw Materials""]"
Supplier Quality Specialist,x,x,x,x, ,"[""Supplier Quality"", ""Goals Training Sessions"", ""PET Tray Project"", ""ADC-RM Spec Approver"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleApps"", ""Quality Systems"", ""Store-QA RAw Materials Visual Ref RW"", ""GADS"", ""QA Special Handling-Pocatello"", ""Supplier & Raw Material Quality"", ""vendorrestaurantEditor"", ""Store-QA Vendor Forms Archive R-W"", ""Concur Users"", ""Store-Projects Cost of Quality RW"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Technical Services"", ""Store-QA"", ""Plant Trial Distribution-Medford"", ""GMP Tip"", ""MCR"", ""New Item Number Notification"", ""Store-Projects Internal Audit SR"", ""RM Hold Notification"", ""Micro"", ""Store-Projects Tech Services RW"", ""Ingredient Supplier Changes"", ""Store-Purchasing Vendor Book Doc RW"", ""QA Special Handling-Northpoint"", ""QA Special Handling-Medford"", ""Plant Trial Distribution-Northpoint"", ""vendorAdmin"", ""vendorEditor"", ""Store-QA Raw Materials Share w-Tech Services"", ""Store-Purchasing Shared with Technical Services"", ""QA EFax"", ""Item Status Changed"", ""Ingredient Supplier Changes UK"", ""Technical Services"", ""Staff-Dutton"", ""Smartsheet_Unlicensed"", ""Store-QA Vendor Forms Archive Read Only"", ""Store-QA Vendor Forms Document Maint R-W"", ""Store-Projects Packaging Dev RW"", ""Store-Projects-Genesis"", ""Store-Training EBS"", ""manufacturingebsEditor"", ""Store-Organic Agriculture"", ""Store-Projects 3000 Dutton R-W"", ""Store-QA Share with Purchasing RW"", ""manufacturingEditor"", ""Staff-Remote"", ""GoogleAppsEA"", ""Quintiq-Observer""]"
